'Elapsed time','MLIII'
'0:49.068',4.100
'0:49.072',4.075
'0:49.076',4.055
'0:49.080',4.050
'0:49.084',4.040
'0:49.088',4.055
'0:49.092',4.075
'0:49.096',4.075
'0:49.100',4.065
'0:49.104',4.065
'0:49.108',4.065
'0:49.112',4.055
'0:49.116',4.075
'0:49.120',4.085
'0:49.124',4.100
'0:49.128',4.075
'0:49.132',4.075
'0:49.136',4.085
'0:49.140',4.075
'0:49.144',4.055
'0:49.148',4.055
'0:49.152',4.100
'0:49.156',4.110
'0:49.160',4.075
'0:49.164',4.050
'0:49.168',4.050
'0:49.172',4.055
'0:49.176',4.050
'0:49.180',4.075
'0:49.184',4.065
'0:49.188',4.065
'0:49.192',4.075
'0:49.196',4.090
'0:49.200',4.075
'0:49.204',4.070
'0:49.208',4.065
'0:49.212',4.075
'0:49.216',4.050
'0:49.220',4.065
'0:49.224',4.075
'0:49.228',4.050
'0:49.232',4.050
'0:49.236',4.040
'0:49.240',4.050
'0:49.244',4.065
'0:49.248',4.050
'0:49.252',4.035
'0:49.256',4.050
'0:49.260',4.050
'0:49.264',4.050
'0:49.268',4.050
'0:49.272',4.075
'0:49.276',4.090
'0:49.280',4.075
'0:49.284',4.065
'0:49.288',4.040
'0:49.292',4.050
'0:49.296',4.055
'0:49.300',4.065
'0:49.304',4.070
'0:49.308',4.090
'0:49.312',4.135
'0:49.316',4.170
'0:49.320',4.190
'0:49.324',4.225
'0:49.328',4.275
'0:49.332',4.315
'0:49.336',4.345
'0:49.340',4.400
'0:49.344',4.490
'0:49.348',4.490
'0:49.352',4.490
'0:49.356',4.445
'0:49.360',4.415
'0:49.364',4.400
'0:49.368',4.330
'0:49.372',4.275
'0:49.376',4.185
'0:49.380',4.120
'0:49.384',4.050
'0:49.388',4.050
'0:49.392',4.050
'0:49.396',4.040
'0:49.400',4.035
'0:49.404',3.990
'0:49.408',3.990
'0:49.412',3.985
'0:49.416',3.965
'0:49.420',3.965
'0:49.424',3.980
'0:49.428',3.980
'0:49.432',3.955
'0:49.436',3.950
'0:49.440',3.935
'0:49.444',3.935
'0:49.448',3.915
'0:49.452',3.920
'0:49.456',3.950
'0:49.460',3.965
'0:49.464',4.035
'0:49.468',4.205
'0:49.472',4.550
'0:49.476',4.915
'0:49.480',5.145
'0:49.484',5.120
'0:49.488',4.920
'0:49.492',4.695
'0:49.496',4.490
'0:49.500',4.330
'0:49.504',4.245
'0:49.508',4.190
'0:49.512',4.145
'0:49.516',4.040
'0:49.520',3.990
'0:49.524',3.965
'0:49.528',3.935
'0:49.532',3.895
'0:49.536',3.910
'0:49.540',3.915
'0:49.544',3.920
'0:49.548',3.935
'0:49.552',3.935
'0:49.556',3.920
'0:49.560',3.935
'0:49.564',3.935
'0:49.568',3.935
'0:49.572',3.945
'0:49.576',3.965
'0:49.580',3.955
'0:49.584',3.965
'0:49.588',3.965
'0:49.592',3.965
'0:49.596',3.950
'0:49.600',3.950
'0:49.604',3.955
'0:49.608',3.965
'0:49.612',3.965
'0:49.616',3.950
'0:49.620',3.955
'0:49.624',3.980
'0:49.628',3.985
'0:49.632',3.985
'0:49.636',3.965
'0:49.640',3.945
'0:49.644',3.965
'0:49.648',3.950
'0:49.652',3.950
'0:49.656',3.920
'0:49.660',3.920
'0:49.664',3.935
'0:49.668',3.950
'0:49.672',3.965
'0:49.676',3.965
'0:49.680',3.965
'0:49.684',3.950
'0:49.688',3.945
'0:49.692',3.950
'0:49.696',3.945
'0:49.700',3.945
'0:49.704',3.965
'0:49.708',3.985
'0:49.712',3.985
'0:49.716',3.985
'0:49.720',4.000
'0:49.724',4.035
'0:49.728',4.040
'0:49.732',4.050
'0:49.736',4.085
'0:49.740',4.090
'0:49.744',4.100
'0:49.748',4.085
'0:49.752',4.085
'0:49.756',4.105
'0:49.760',4.105
'0:49.764',4.105
'0:49.768',4.110
'0:49.772',4.105
'0:49.776',4.105
'0:49.780',4.090
'0:49.784',4.085
'0:49.788',4.090
'0:49.792',4.090
'0:49.796',4.105
'0:49.800',4.090
'0:49.804',4.090
'0:49.808',4.100
'0:49.812',4.090
'0:49.816',4.105
'0:49.820',4.105
'0:49.824',4.110
'0:49.828',4.110
'0:49.832',4.090
'0:49.836',4.090
'0:49.840',4.075
'0:49.844',4.090
'0:49.848',4.105
'0:49.852',4.120
'0:49.856',4.120
'0:49.860',4.105
'0:49.864',4.090
'0:49.868',4.110
'0:49.872',4.100
'0:49.876',4.100
'0:49.880',4.110
'0:49.884',4.120
'0:49.888',4.125
'0:49.892',4.090
'0:49.896',4.075
'0:49.900',4.075
'0:49.904',4.100
'0:49.908',4.105
'0:49.912',4.090
'0:49.916',4.090
'0:49.920',4.100
'0:49.924',4.070
'0:49.928',4.065
'0:49.932',4.065
'0:49.936',4.075
'0:49.940',4.085
'0:49.944',4.085
'0:49.948',4.090
'0:49.952',4.075
'0:49.956',4.065
'0:49.960',4.055
'0:49.964',4.065
'0:49.968',4.065
'0:49.972',4.075
'0:49.976',4.085
'0:49.980',4.075
'0:49.984',4.055
'0:49.988',4.065
'0:49.992',4.055
'0:49.996',4.055
'0:50.000',4.070
'0:50.004',4.075
'0:50.008',4.085
'0:50.012',4.085
'0:50.016',4.105
'0:50.020',4.135
'0:50.024',4.190
'0:50.028',4.245
'0:50.032',4.300
'0:50.036',4.380
'0:50.040',4.335
'0:50.044',4.345
'0:50.048',4.385
'0:50.052',4.455
'0:50.056',4.515
'0:50.060',4.500
'0:50.064',4.450
'0:50.068',4.410
'0:50.072',4.360
'0:50.076',4.290
'0:50.080',4.220
'0:50.084',4.155
'0:50.088',4.090
'0:50.092',4.065
'0:50.096',4.055
'0:50.100',4.065
'0:50.104',4.050
'0:50.108',4.020
'0:50.112',3.990
'0:50.116',3.990
'0:50.120',3.985
'0:50.124',3.985
'0:50.128',3.965
'0:50.132',3.965
'0:50.136',3.945
'0:50.140',3.935
'0:50.144',3.950
'0:50.148',3.965
'0:50.152',3.965
'0:50.156',3.950
'0:50.160',3.930
'0:50.164',3.895
'0:50.168',3.930
'0:50.172',3.965
'0:50.176',4.105
'0:50.180',4.375
'0:50.184',4.780
'0:50.188',5.140
'0:50.192',5.290
'0:50.196',5.190
'0:50.200',4.950
'0:50.204',4.675
'0:50.208',4.470
'0:50.212',4.330
'0:50.216',4.240
'0:50.220',4.185
'0:50.224',4.120
'0:50.228',4.020
'0:50.232',3.955
'0:50.236',3.955
'0:50.240',3.950
'0:50.244',3.935
'0:50.248',3.935
'0:50.252',3.935
'0:50.256',3.930
'0:50.260',3.910
'0:50.264',3.895
'0:50.268',3.915
'0:50.272',3.935
'0:50.276',3.945
'0:50.280',3.950
'0:50.284',3.950
'0:50.288',3.930
'0:50.292',3.935
'0:50.296',3.955
'0:50.300',3.965
'0:50.304',3.965
'0:50.308',3.965
'0:50.312',3.965
'0:50.316',3.955
'0:50.320',3.945
'0:50.324',3.935
'0:50.328',3.935
'0:50.332',3.955
'0:50.336',3.985
'0:50.340',3.980
'0:50.344',3.985
'0:50.348',3.955
'0:50.352',3.955
'0:50.356',3.945
'0:50.360',3.945
'0:50.364',3.950
'0:50.368',3.945
'0:50.372',3.955
'0:50.376',3.965
'0:50.380',3.950
'0:50.384',3.935
'0:50.388',3.935
'0:50.392',3.935
'0:50.396',3.955
'0:50.400',3.965
'0:50.404',3.985
'0:50.408',3.985
'0:50.412',3.950
'0:50.416',3.965
'0:50.420',3.985
'0:50.424',4.000
'0:50.428',4.030
'0:50.432',4.035
'0:50.436',4.050
'0:50.440',4.050
'0:50.444',4.065
'0:50.448',4.065
'0:50.452',4.090
'0:50.456',4.100
'0:50.460',4.120
'0:50.464',4.105
'0:50.468',4.100
'0:50.472',4.075
'0:50.476',4.075
'0:50.480',4.075
'0:50.484',4.085
'0:50.488',4.085
'0:50.492',4.090
'0:50.496',4.100
'0:50.500',4.090
'0:50.504',4.070
'0:50.508',4.085
'0:50.512',4.065
'0:50.516',4.070
'0:50.520',4.085
'0:50.524',4.085
'0:50.528',4.075
'0:50.532',4.075
'0:50.536',4.085
'0:50.540',4.085
'0:50.544',4.105
'0:50.548',4.100
'0:50.552',4.090
'0:50.556',4.075
'0:50.560',4.050
'0:50.564',4.075
'0:50.568',4.075
'0:50.572',4.075
'0:50.576',4.085
'0:50.580',4.110
'0:50.584',4.085
'0:50.588',4.075
'0:50.592',4.065
'0:50.596',4.055
'0:50.600',4.055
'0:50.604',4.065
'0:50.608',4.075
'0:50.612',4.075
'0:50.616',4.065
'0:50.620',4.050
'0:50.624',4.050
'0:50.628',4.055
'0:50.632',4.050
'0:50.636',4.065
'0:50.640',4.075
'0:50.644',4.065
'0:50.648',4.065
'0:50.652',4.055
'0:50.656',4.050
'0:50.660',4.050
'0:50.664',4.035
'0:50.668',4.050
'0:50.672',4.050
'0:50.676',4.050
'0:50.680',4.065
'0:50.684',4.035
'0:50.688',4.020
'0:50.692',4.050
'0:50.696',4.065
'0:50.700',4.050
'0:50.704',4.050
'0:50.708',4.040
'0:50.712',4.035
'0:50.716',4.035
'0:50.720',4.050
'0:50.724',4.040
'0:50.728',4.035
'0:50.732',4.065
'0:50.736',4.050
'0:50.740',4.050
'0:50.744',4.065
'0:50.748',4.065
'0:50.752',4.135
'0:50.756',4.185
'0:50.760',4.220
'0:50.764',4.255
'0:50.768',4.325
'0:50.772',4.325
'0:50.776',4.330
'0:50.780',4.375
'0:50.784',4.445
'0:50.788',4.470
'0:50.792',4.445
'0:50.796',4.415
'0:50.800',4.365
'0:50.804',4.325
'0:50.808',4.265
'0:50.812',4.190
'0:50.816',4.120
'0:50.820',4.075
'0:50.824',4.035
'0:50.828',4.035
'0:50.832',4.020
'0:50.836',3.990
'0:50.840',3.980
'0:50.844',3.970
'0:50.848',3.985
'0:50.852',3.985
'0:50.856',3.970
'0:50.860',3.950
'0:50.864',3.935
'0:50.868',3.930
'0:50.872',3.920
'0:50.876',3.930
'0:50.880',3.955
'0:50.884',3.935
'0:50.888',3.900
'0:50.892',3.880
'0:50.896',3.895
'0:50.900',3.920
'0:50.904',4.050
'0:50.908',4.295
'0:50.912',4.720
'0:50.916',5.110
'0:50.920',5.245
'0:50.924',5.105
'0:50.928',4.865
'0:50.932',4.625
'0:50.936',4.435
'0:50.940',4.295
'0:50.944',4.220
'0:50.948',4.135
'0:50.952',4.055
'0:50.956',3.985
'0:50.960',3.945
'0:50.964',3.910
'0:50.968',3.910
'0:50.972',3.920
'0:50.976',3.930
'0:50.980',3.920
'0:50.984',3.900
'0:50.988',3.895
'0:50.992',3.880
'0:50.996',3.880
'0:51.000',3.885
'0:51.004',3.920
'0:51.008',3.950
'0:51.012',3.950
'0:51.016',3.920
'0:51.020',3.920
'0:51.024',3.910
'0:51.028',3.935
'0:51.032',3.955
'0:51.036',3.965
'0:51.040',3.945
'0:51.044',3.935
'0:51.048',3.935
'0:51.052',3.910
'0:51.056',3.930
'0:51.060',3.935
'0:51.064',3.955
'0:51.068',3.965
'0:51.072',3.955
'0:51.076',3.935
'0:51.080',3.930
'0:51.084',3.920
'0:51.088',3.930
'0:51.092',3.920
'0:51.096',3.955
'0:51.100',3.965
'0:51.104',3.930
'0:51.108',3.920
'0:51.112',3.895
'0:51.116',3.895
'0:51.120',3.910
'0:51.124',3.930
'0:51.128',3.935
'0:51.132',3.950
'0:51.136',3.965
'0:51.140',3.950
'0:51.144',3.920
'0:51.148',3.935
'0:51.152',3.950
'0:51.156',3.970
'0:51.160',3.980
'0:51.164',4.005
'0:51.168',4.005
'0:51.172',4.015
'0:51.176',4.035
'0:51.180',4.050
'0:51.184',4.065
'0:51.188',4.100
'0:51.192',4.120
'0:51.196',4.100
'0:51.200',4.100
'0:51.204',4.075
'0:51.208',4.065
'0:51.212',4.075
'0:51.216',4.100
'0:51.220',4.090
'0:51.224',4.075
'0:51.228',4.065
'0:51.232',4.065
'0:51.236',4.065
'0:51.240',4.070
'0:51.244',4.050
'0:51.248',4.065
'0:51.252',4.075
'0:51.256',4.075
'0:51.260',4.065
'0:51.264',4.040
'0:51.268',4.050
'0:51.272',4.050
'0:51.276',4.090
'0:51.280',4.100
'0:51.284',4.075
'0:51.288',4.065
'0:51.292',4.035
'0:51.296',4.075
'0:51.300',4.100
'0:51.304',4.085
'0:51.308',4.075
'0:51.312',4.065
'0:51.316',4.075
'0:51.320',4.065
'0:51.324',4.050
'0:51.328',4.040
'0:51.332',4.050
'0:51.336',4.065
'0:51.340',4.065
'0:51.344',4.065
'0:51.348',4.070
'0:51.352',4.065
'0:51.356',4.050
'0:51.360',4.050
'0:51.364',4.055
'0:51.368',4.065
'0:51.372',4.085
'0:51.376',4.100
'0:51.380',4.085
'0:51.384',4.065
'0:51.388',4.065
'0:51.392',4.065
'0:51.396',4.055
'0:51.400',4.055
'0:51.404',4.050
'0:51.408',4.050
'0:51.412',4.065
'0:51.416',4.070
'0:51.420',4.075
'0:51.424',4.075
'0:51.428',4.075
'0:51.432',4.075
'0:51.436',4.075
'0:51.440',4.100
'0:51.444',4.055
'0:51.448',4.050
'0:51.452',4.050
'0:51.456',4.050
'0:51.460',4.075
'0:51.464',4.075
'0:51.468',4.075
'0:51.472',4.075
'0:51.476',4.085
'0:51.480',4.135
'0:51.484',4.190
'0:51.488',4.230
'0:51.492',4.265
'0:51.496',4.290
'0:51.500',4.295
'0:51.504',4.300
'0:51.508',4.345
'0:51.512',4.415
'0:51.516',4.480
'0:51.520',4.490
'0:51.524',4.455
'0:51.528',4.415
'0:51.532',4.360
'0:51.536',4.300
'0:51.540',4.265
'0:51.544',4.205
'0:51.548',4.135
'0:51.552',4.075
'0:51.556',4.050
'0:51.560',4.030
'0:51.564',4.030
'0:51.568',3.990
'0:51.572',4.020
'0:51.576',4.035
'0:51.580',4.005
'0:51.584',3.985
'0:51.588',3.950
'0:51.592',3.935
'0:51.596',3.950
'0:51.600',3.955
'0:51.604',3.965
'0:51.608',3.985
'0:51.612',3.965
'0:51.616',3.935
'0:51.620',3.930
'0:51.624',3.915
'0:51.628',3.920
'0:51.632',4.005
'0:51.636',4.155
'0:51.640',4.445
'0:51.644',4.790
'0:51.648',5.090
'0:51.652',5.135
'0:51.656',4.980
'0:51.660',4.795
'0:51.664',4.610
'0:51.668',4.435
'0:51.672',4.325
'0:51.676',4.245
'0:51.680',4.135
'0:51.684',4.035
'0:51.688',3.990
'0:51.692',3.985
'0:51.696',3.950
'0:51.700',3.935
'0:51.704',3.910
'0:51.708',3.910
'0:51.712',3.895
'0:51.716',3.910
'0:51.720',3.910
'0:51.724',3.920
'0:51.728',3.935
'0:51.732',3.935
'0:51.736',3.935
'0:51.740',3.935
'0:51.744',3.930
'0:51.748',3.935
'0:51.752',3.945
'0:51.756',3.965
'0:51.760',3.950
'0:51.764',3.955
'0:51.768',3.970
'0:51.772',3.935
'0:51.776',3.930
'0:51.780',3.930
'0:51.784',3.945
'0:51.788',3.965
'0:51.792',3.965
'0:51.796',3.930
'0:51.800',3.935
'0:51.804',3.930
'0:51.808',3.935
'0:51.812',3.955
'0:51.816',3.930
'0:51.820',3.945
'0:51.824',3.935
'0:51.828',3.945
'0:51.832',3.945
'0:51.836',3.930
'0:51.840',3.930
'0:51.844',3.935
'0:51.848',3.945
'0:51.852',3.955
'0:51.856',3.950
'0:51.860',3.950
'0:51.864',3.920
'0:51.868',3.920
'0:51.872',3.930
'0:51.876',3.955
'0:51.880',3.985
'0:51.884',3.990
'0:51.888',4.005
'0:51.892',4.015
'0:51.896',4.015
'0:51.900',4.015
'0:51.904',4.030
'0:51.908',4.050
'0:51.912',4.070
'0:51.916',4.105
'0:51.920',4.120
'0:51.924',4.110
'0:51.928',4.105
'0:51.932',4.105
'0:51.936',4.105
'0:51.940',4.120
'0:51.944',4.120
'0:51.948',4.120
'0:51.952',4.105
'0:51.956',4.090
'0:51.960',4.105
'0:51.964',4.135
'0:51.968',4.100
'0:51.972',4.105
'0:51.976',4.105
'0:51.980',4.125
'0:51.984',4.135
'0:51.988',4.105
'0:51.992',4.125
'0:51.996',4.135
'0:52.000',4.135
'0:52.004',4.155
'0:52.008',4.140
'0:52.012',4.120
'0:52.016',4.110
'0:52.020',4.105
'0:52.024',4.135
'0:52.028',4.140
'0:52.032',4.155
'0:52.036',4.140
'0:52.040',4.135
'0:52.044',4.140
'0:52.048',4.120
'0:52.052',4.120
'0:52.056',4.125
'0:52.060',4.145
'0:52.064',4.135
'0:52.068',4.120
'0:52.072',4.120
'0:52.076',4.105
'0:52.080',4.105
'0:52.084',4.110
'0:52.088',4.110
'0:52.092',4.135
'0:52.096',4.135
'0:52.100',4.140
'0:52.104',4.120
'0:52.108',4.105
'0:52.112',4.090
'0:52.116',4.100
'0:52.120',4.110
'0:52.124',4.120
'0:52.128',4.120
'0:52.132',4.110
'0:52.136',4.090
'0:52.140',4.090
'0:52.144',4.100
'0:52.148',4.105
'0:52.152',4.135
'0:52.156',4.105
'0:52.160',4.105
'0:52.164',4.100
'0:52.168',4.085
'0:52.172',4.120
'0:52.176',4.105
'0:52.180',4.120
'0:52.184',4.105
'0:52.188',4.110
'0:52.192',4.110
'0:52.196',4.135
'0:52.200',4.170
'0:52.204',4.205
'0:52.208',4.275
'0:52.212',4.315
'0:52.216',4.360
'0:52.220',4.380
'0:52.224',4.400
'0:52.228',4.450
'0:52.232',4.505
'0:52.236',4.550
'0:52.240',4.540
'0:52.244',4.500
'0:52.248',4.465
'0:52.252',4.410
'0:52.256',4.345
'0:52.260',4.265
'0:52.264',4.190
'0:52.268',4.145
'0:52.272',4.125
'0:52.276',4.110
'0:52.280',4.105
'0:52.284',4.075
'0:52.288',4.055
'0:52.292',4.040
'0:52.296',4.035
'0:52.300',4.040
'0:52.304',4.040
'0:52.308',4.020
'0:52.312',4.005
'0:52.316',4.000
'0:52.320',3.985
'0:52.324',4.005
'0:52.328',4.000
'0:52.332',4.020
'0:52.336',3.990
'0:52.340',3.965
'0:52.344',3.970
'0:52.348',3.980
'0:52.352',4.050
'0:52.356',4.210
'0:52.360',4.530
'0:52.364',4.930
'0:52.368',5.230
'0:52.372',5.280
'0:52.376',5.110
'0:52.380',4.865
'0:52.384',4.625
'0:52.388',4.435
'0:52.392',4.345
'0:52.396',4.280
'0:52.400',4.190
'0:52.404',4.120
'0:52.408',4.055
'0:52.412',4.035
'0:52.416',4.020
'0:52.420',4.005
'0:52.424',3.990
'0:52.428',3.990
'0:52.432',3.990
'0:52.436',3.990
'0:52.440',3.990
'0:52.444',3.990
'0:52.448',4.005
'0:52.452',4.020
'0:52.456',4.030
'0:52.460',4.035
'0:52.464',4.035
'0:52.468',4.020
'0:52.472',4.030
'0:52.476',4.020
'0:52.480',4.040
'0:52.484',4.035
'0:52.488',4.020
'0:52.492',4.065
'0:52.496',4.055
'0:52.500',4.035
'0:52.504',4.035
'0:52.508',4.015
'0:52.512',4.040
'0:52.516',4.050
'0:52.520',4.035
'0:52.524',4.035
'0:52.528',4.035
'0:52.532',4.020
'0:52.536',4.030
'0:52.540',4.020
'0:52.544',4.040
'0:52.548',4.040
'0:52.552',4.035
'0:52.556',4.015
'0:52.560',4.015
'0:52.564',4.020
'0:52.568',4.020
'0:52.572',4.035
'0:52.576',4.050
'0:52.580',4.050
'0:52.584',4.065
'0:52.588',4.055
'0:52.592',4.035
'0:52.596',4.035
'0:52.600',4.050
'0:52.604',4.075
'0:52.608',4.105
'0:52.612',4.120
'0:52.616',4.135
'0:52.620',4.135
'0:52.624',4.145
'0:52.628',4.145
'0:52.632',4.190
'0:52.636',4.205
'0:52.640',4.210
'0:52.644',4.190
'0:52.648',4.170
'0:52.652',4.175
'0:52.656',4.170
'0:52.660',4.175
'0:52.664',4.175
'0:52.668',4.175
'0:52.672',4.170
'0:52.676',4.175
'0:52.680',4.160
'0:52.684',4.160
'0:52.688',4.160
'0:52.692',4.175
'0:52.696',4.195
'0:52.700',4.185
'0:52.704',4.160
'0:52.708',4.145
'0:52.712',4.135
'0:52.716',4.145
'0:52.720',4.155
'0:52.724',4.170
'0:52.728',4.185
'0:52.732',4.175
'0:52.736',4.160
'0:52.740',4.140
'0:52.744',4.145
'0:52.748',4.135
'0:52.752',4.155
'0:52.756',4.160
'0:52.760',4.160
'0:52.764',4.145
'0:52.768',4.135
'0:52.772',4.125
'0:52.776',4.120
'0:52.780',4.145
'0:52.784',4.135
'0:52.788',4.140
'0:52.792',4.135
'0:52.796',4.125
'0:52.800',4.120
'0:52.804',4.105
'0:52.808',4.105
'0:52.812',4.120
'0:52.816',4.135
'0:52.820',4.140
'0:52.824',4.135
'0:52.828',4.120
'0:52.832',4.105
'0:52.836',4.100
'0:52.840',4.105
'0:52.844',4.125
'0:52.848',4.120
'0:52.852',4.120
'0:52.856',4.110
'0:52.860',4.105
'0:52.864',4.120
'0:52.868',4.105
'0:52.872',4.110
'0:52.876',4.110
'0:52.880',4.120
'0:52.884',4.120
'0:52.888',4.105
'0:52.892',4.105
'0:52.896',4.105
'0:52.900',4.120
'0:52.904',4.120
'0:52.908',4.135
'0:52.912',4.145
'0:52.916',4.185
'0:52.920',4.225
'0:52.924',4.275
'0:52.928',4.330
'0:52.932',4.345
'0:52.936',4.375
'0:52.940',4.415
'0:52.944',4.470
'0:52.948',4.505
'0:52.952',4.515
'0:52.956',4.465
'0:52.960',4.435
'0:52.964',4.385
'0:52.968',4.330
'0:52.972',4.265
'0:52.976',4.185
'0:52.980',4.110
'0:52.984',4.070
'0:52.988',4.075
'0:52.992',4.085
'0:52.996',4.075
'0:53.000',4.065
'0:53.004',4.040
'0:53.008',4.005
'0:53.012',3.990
'0:53.016',3.990
'0:53.020',3.990
'0:53.024',4.005
'0:53.028',4.005
'0:53.032',3.980
'0:53.036',3.990
'0:53.040',3.990
'0:53.044',3.985
'0:53.048',3.965
'0:53.052',3.950
'0:53.056',3.945
'0:53.060',3.965
'0:53.064',4.035
'0:53.068',4.210
'0:53.072',4.515
'0:53.076',4.930
'0:53.080',5.245
'0:53.084',5.335
'0:53.088',5.190
'0:53.092',4.950
'0:53.096',4.720
'0:53.100',4.490
'0:53.104',4.330
'0:53.108',4.245
'0:53.112',4.175
'0:53.116',4.110
'0:53.120',4.040
'0:53.124',4.020
'0:53.128',4.005
'0:53.132',3.985
'0:53.136',3.965
'0:53.140',3.965
'0:53.144',3.965
'0:53.148',3.985
'0:53.152',3.990
'0:53.156',3.985
'0:53.160',3.965
'0:53.164',3.965
'0:53.168',3.965
'0:53.172',3.980
'0:53.176',3.980
'0:53.180',3.990
'0:53.184',3.990
'0:53.188',3.990
'0:53.192',3.990
'0:53.196',3.985
'0:53.200',3.965
'0:53.204',4.005
'0:53.208',4.005
'0:53.212',4.000
'0:53.216',4.000
'0:53.220',3.985
'0:53.224',3.990
'0:53.228',3.990
'0:53.232',3.990
'0:53.236',4.005
'0:53.240',3.990
'0:53.244',4.000
'0:53.248',3.990
'0:53.252',3.985
'0:53.256',3.980
'0:53.260',3.985
'0:53.264',3.985
'0:53.268',4.000
'0:53.272',3.990
'0:53.276',3.990
'0:53.280',3.980
'0:53.284',3.985
'0:53.288',3.985
'0:53.292',3.990
'0:53.296',3.990
'0:53.300',3.990
'0:53.304',4.005
'0:53.308',4.015
'0:53.312',4.020
'0:53.316',4.020
'0:53.320',4.035
'0:53.324',4.055
'0:53.328',4.075
'0:53.332',4.075
'0:53.336',4.090
'0:53.340',4.120
'0:53.344',4.110
'0:53.348',4.110
'0:53.352',4.110
'0:53.356',4.135
'0:53.360',4.135
'0:53.364',4.140
'0:53.368',4.145
'0:53.372',4.105
'0:53.376',4.100
'0:53.380',4.075
'0:53.384',4.090
'0:53.388',4.140
'0:53.392',4.105
'0:53.396',4.105
'0:53.400',4.090
'0:53.404',4.075
'0:53.408',4.070
'0:53.412',4.090
'0:53.416',4.100
'0:53.420',4.105
'0:53.424',4.120
'0:53.428',4.125
'0:53.432',4.105
'0:53.436',4.090
'0:53.440',4.090
'0:53.444',4.090
'0:53.448',4.105
'0:53.452',4.110
'0:53.456',4.110
'0:53.460',4.090
'0:53.464',4.075
'0:53.468',4.085
'0:53.472',4.100
'0:53.476',4.090
'0:53.480',4.085
'0:53.484',4.090
'0:53.488',4.065
'0:53.492',4.065
'0:53.496',4.070
'0:53.500',4.075
'0:53.504',4.075
'0:53.508',4.100
'0:53.512',4.105
'0:53.516',4.090
'0:53.520',4.090
'0:53.524',4.085
'0:53.528',4.070
'0:53.532',4.075
'0:53.536',4.090
'0:53.540',4.075
'0:53.544',4.075
'0:53.548',4.075
'0:53.552',4.055
'0:53.556',4.035
'0:53.560',4.065
'0:53.564',4.065
'0:53.568',4.065
'0:53.572',4.085
'0:53.576',4.120
'0:53.580',4.100
'0:53.584',4.075
'0:53.588',4.055
'0:53.592',4.050
'0:53.596',4.065
'0:53.600',4.075
'0:53.604',4.100
'0:53.608',4.075
'0:53.612',4.075
'0:53.616',4.075
'0:53.620',4.075
'0:53.624',4.105
'0:53.628',4.145
'0:53.632',4.210
'0:53.636',4.245
'0:53.640',4.290
'0:53.644',4.310
'0:53.648',4.315
'0:53.652',4.330
'0:53.656',4.400
'0:53.660',4.470
'0:53.664',4.490
'0:53.668',4.445
'0:53.672',4.395
'0:53.676',4.345
'0:53.680',4.290
'0:53.684',4.230
'0:53.688',4.170
'0:53.692',4.120
'0:53.696',4.075
'0:53.700',4.065
'0:53.704',4.055
'0:53.708',4.040
'0:53.712',4.020
'0:53.716',4.005
'0:53.720',4.000
'0:53.724',3.970
'0:53.728',3.990
'0:53.732',3.980
'0:53.736',3.980
'0:53.740',3.965
'0:53.744',3.945
'0:53.748',3.965
'0:53.752',3.965
'0:53.756',3.980
'0:53.760',3.965
'0:53.764',3.920
'0:53.768',3.910
'0:53.772',3.910
'0:53.776',3.935
'0:53.780',4.000
'0:53.784',4.175
'0:53.788',4.500
'0:53.792',4.910
'0:53.796',5.205
'0:53.800',5.245
'0:53.804',5.090
'0:53.808',4.850
'0:53.812',4.620
'0:53.816',4.435
'0:53.820',4.325
'0:53.824',4.240
'0:53.828',4.145
'0:53.832',4.055
'0:53.836',4.005
'0:53.840',3.980
'0:53.844',3.980
'0:53.848',3.965
'0:53.852',3.955
'0:53.856',3.955
'0:53.860',3.945
'0:53.864',3.935
'0:53.868',3.935
'0:53.872',3.950
'0:53.876',3.955
'0:53.880',3.970
'0:53.884',3.980
'0:53.888',3.950
'0:53.892',3.930
'0:53.896',3.950
'0:53.900',3.955
'0:53.904',3.985
'0:53.908',3.985
'0:53.912',3.955
'0:53.916',3.980
'0:53.920',3.990
'0:53.924',3.985
'0:53.928',3.955
'0:53.932',3.945
'0:53.936',3.965
'0:53.940',3.965
'0:53.944',3.965
'0:53.948',3.955
'0:53.952',3.965
'0:53.956',3.985
'0:53.960',3.990
'0:53.964',3.990
'0:53.968',3.965
'0:53.972',3.965
'0:53.976',3.965
'0:53.980',3.965
'0:53.984',3.965
'0:53.988',3.965
'0:53.992',3.965
'0:53.996',3.965
'0:54.000',3.965
'0:54.004',3.980
'0:54.008',3.985
'0:54.012',3.990
'0:54.016',3.990
'0:54.020',3.990
'0:54.024',4.040
'0:54.028',4.035
'0:54.032',4.020
'0:54.036',4.015
'0:54.040',4.020
'0:54.044',4.050
'0:54.048',4.075
'0:54.052',4.090
'0:54.056',4.110
'0:54.060',4.120
'0:54.064',4.110
'0:54.068',4.120
'0:54.072',4.125
'0:54.076',4.140
'0:54.080',4.155
'0:54.084',4.120
'0:54.088',4.110
'0:54.092',4.110
'0:54.096',4.110
'0:54.100',4.125
'0:54.104',4.110
'0:54.108',4.120
'0:54.112',4.105
'0:54.116',4.110
'0:54.120',4.110
'0:54.124',4.105
'0:54.128',4.105
'0:54.132',4.090
'0:54.136',4.105
'0:54.140',4.120
'0:54.144',4.110
'0:54.148',4.120
