'Elapsed time','MLIII'
'0:44.012',2.370
'0:44.016',2.395
'0:44.020',2.410
'0:44.024',2.430
'0:44.028',2.435
'0:44.032',2.450
'0:44.036',2.430
'0:44.040',2.430
'0:44.044',2.450
'0:44.048',2.450
'0:44.052',2.460
'0:44.056',2.500
'0:44.060',2.525
'0:44.064',2.560
'0:44.068',2.575
'0:44.072',2.610
'0:44.076',2.670
'0:44.080',2.685
'0:44.084',2.700
'0:44.088',2.730
'0:44.092',2.790
'0:44.096',2.850
'0:44.100',2.910
'0:44.104',2.940
'0:44.108',2.955
'0:44.112',2.990
'0:44.116',3.025
'0:44.120',3.075
'0:44.124',3.090
'0:44.128',3.115
'0:44.132',3.155
'0:44.136',3.190
'0:44.140',3.205
'0:44.144',3.225
'0:44.148',3.210
'0:44.152',3.180
'0:44.156',3.130
'0:44.160',3.115
'0:44.164',3.080
'0:44.168',3.035
'0:44.172',2.990
'0:44.176',2.920
'0:44.180',2.875
'0:44.184',2.830
'0:44.188',2.765
'0:44.192',2.710
'0:44.196',2.660
'0:44.200',2.630
'0:44.204',2.605
'0:44.208',2.555
'0:44.212',2.485
'0:44.216',2.435
'0:44.220',2.415
'0:44.224',2.375
'0:44.228',2.330
'0:44.232',2.290
'0:44.236',2.275
'0:44.240',2.295
'0:44.244',2.325
'0:44.248',2.325
'0:44.252',2.300
'0:44.256',2.275
'0:44.260',2.255
'0:44.264',2.255
'0:44.268',2.260
'0:44.272',2.280
'0:44.276',2.270
'0:44.280',2.260
'0:44.284',2.250
'0:44.288',2.245
'0:44.292',2.245
'0:44.296',2.235
'0:44.300',2.235
'0:44.304',2.230
'0:44.308',2.215
'0:44.312',2.210
'0:44.316',2.210
'0:44.320',2.230
'0:44.324',2.250
'0:44.328',2.250
'0:44.332',2.250
'0:44.336',2.225
'0:44.340',2.225
'0:44.344',2.235
'0:44.348',2.230
'0:44.352',2.265
'0:44.356',2.275
'0:44.360',2.255
'0:44.364',2.245
'0:44.368',2.240
'0:44.372',2.235
'0:44.376',2.260
'0:44.380',2.270
'0:44.384',2.275
'0:44.388',2.270
'0:44.392',2.285
'0:44.396',2.275
'0:44.400',2.260
'0:44.404',2.275
'0:44.408',2.315
'0:44.412',2.285
'0:44.416',2.285
'0:44.420',2.255
'0:44.424',2.250
'0:44.428',2.260
'0:44.432',2.250
'0:44.436',2.235
'0:44.440',2.235
'0:44.444',2.255
'0:44.448',2.260
'0:44.452',2.275
'0:44.456',2.260
'0:44.460',2.230
'0:44.464',2.220
'0:44.468',2.235
'0:44.472',2.255
'0:44.476',2.225
'0:44.480',2.230
'0:44.484',2.220
'0:44.488',2.235
'0:44.492',2.250
'0:44.496',2.255
'0:44.500',2.250
'0:44.504',2.240
'0:44.508',2.240
'0:44.512',2.220
'0:44.516',2.210
'0:44.520',2.220
'0:44.524',2.190
'0:44.528',2.190
'0:44.532',2.190
'0:44.536',2.205
'0:44.540',2.190
'0:44.544',2.205
'0:44.548',2.205
'0:44.552',2.220
'0:44.556',2.220
'0:44.560',2.170
'0:44.564',2.165
'0:44.568',2.180
'0:44.572',2.160
'0:44.576',2.160
'0:44.580',2.155
'0:44.584',2.155
'0:44.588',2.175
'0:44.592',2.160
'0:44.596',2.170
'0:44.600',2.185
'0:44.604',2.190
'0:44.608',2.190
'0:44.612',2.170
'0:44.616',2.175
'0:44.620',2.170
'0:44.624',2.150
'0:44.628',2.125
'0:44.632',2.125
'0:44.636',2.115
'0:44.640',2.135
'0:44.644',2.165
'0:44.648',2.170
'0:44.652',2.155
'0:44.656',2.130
'0:44.660',2.150
'0:44.664',2.155
'0:44.668',2.150
'0:44.672',2.155
'0:44.676',2.160
'0:44.680',2.150
'0:44.684',2.140
'0:44.688',2.125
'0:44.692',2.115
'0:44.696',2.115
'0:44.700',2.130
'0:44.704',2.125
'0:44.708',2.125
'0:44.712',2.120
'0:44.716',2.130
'0:44.720',2.130
'0:44.724',2.130
'0:44.728',2.150
'0:44.732',2.185
'0:44.736',2.260
'0:44.740',2.310
'0:44.744',2.320
'0:44.748',2.350
'0:44.752',2.395
'0:44.756',2.415
'0:44.760',2.425
'0:44.764',2.405
'0:44.768',2.365
'0:44.772',2.270
'0:44.776',2.190
'0:44.780',2.155
'0:44.784',2.160
'0:44.788',2.155
'0:44.792',2.145
'0:44.796',2.115
'0:44.800',2.120
'0:44.804',2.140
'0:44.808',2.150
'0:44.812',2.130
'0:44.816',2.115
'0:44.820',2.120
'0:44.824',2.125
'0:44.828',2.110
'0:44.832',2.095
'0:44.836',2.110
'0:44.840',2.120
'0:44.844',2.115
'0:44.848',2.105
'0:44.852',2.110
'0:44.856',2.095
'0:44.860',2.070
'0:44.864',1.990
'0:44.868',1.920
'0:44.872',1.905
'0:44.876',1.940
'0:44.880',2.005
'0:44.884',2.115
'0:44.888',2.390
'0:44.892',2.830
'0:44.896',3.290
'0:44.900',3.660
'0:44.904',3.950
'0:44.908',3.980
'0:44.912',3.650
'0:44.916',3.130
'0:44.920',2.690
'0:44.924',2.240
'0:44.928',1.915
'0:44.932',1.710
'0:44.936',1.680
'0:44.940',1.690
'0:44.944',1.675
'0:44.948',1.700
'0:44.952',1.765
'0:44.956',1.830
'0:44.960',1.870
'0:44.964',1.875
'0:44.968',1.885
'0:44.972',1.885
'0:44.976',1.890
'0:44.980',1.910
'0:44.984',1.930
'0:44.988',1.935
'0:44.992',1.915
'0:44.996',1.940
'0:45.000',1.935
'0:45.004',1.955
'0:45.008',1.950
'0:45.012',1.930
'0:45.016',1.930
'0:45.020',1.930
'0:45.024',1.950
'0:45.028',1.955
'0:45.032',1.935
'0:45.036',1.925
'0:45.040',1.930
'0:45.044',1.935
'0:45.048',1.970
'0:45.052',1.950
'0:45.056',1.935
'0:45.060',1.950
'0:45.064',1.950
'0:45.068',1.970
'0:45.072',1.970
'0:45.076',1.955
'0:45.080',1.955
'0:45.084',1.965
'0:45.088',1.965
'0:45.092',1.965
'0:45.096',1.965
'0:45.100',1.985
'0:45.104',1.985
'0:45.108',1.995
'0:45.112',2.010
'0:45.116',2.000
'0:45.120',2.010
'0:45.124',2.030
'0:45.128',2.020
'0:45.132',2.030
'0:45.136',2.035
'0:45.140',2.030
'0:45.144',2.050
'0:45.148',2.065
'0:45.152',2.050
'0:45.156',2.070
'0:45.160',2.090
'0:45.164',2.110
'0:45.168',2.125
'0:45.172',2.140
'0:45.176',2.155
'0:45.180',2.195
'0:45.184',2.200
'0:45.188',2.210
'0:45.192',2.235
'0:45.196',2.280
'0:45.200',2.310
'0:45.204',2.350
'0:45.208',2.370
'0:45.212',2.450
'0:45.216',2.480
'0:45.220',2.510
'0:45.224',2.555
'0:45.228',2.590
'0:45.232',2.630
'0:45.236',2.660
'0:45.240',2.670
'0:45.244',2.675
'0:45.248',2.710
'0:45.252',2.715
'0:45.256',2.730
'0:45.260',2.715
'0:45.264',2.685
'0:45.268',2.650
'0:45.272',2.620
'0:45.276',2.580
'0:45.280',2.530
'0:45.284',2.480
'0:45.288',2.445
'0:45.292',2.415
'0:45.296',2.380
'0:45.300',2.330
'0:45.304',2.280
'0:45.308',2.225
'0:45.312',2.175
'0:45.316',2.130
'0:45.320',2.140
'0:45.324',2.125
'0:45.328',2.090
'0:45.332',2.050
'0:45.336',2.020
'0:45.340',2.020
'0:45.344',2.010
'0:45.348',2.000
'0:45.352',2.000
'0:45.356',2.020
'0:45.360',2.010
'0:45.364',2.005
'0:45.368',1.990
'0:45.372',1.970
'0:45.376',1.965
'0:45.380',1.955
'0:45.384',1.965
'0:45.388',1.990
'0:45.392',1.990
'0:45.396',1.990
'0:45.400',1.965
'0:45.404',1.965
'0:45.408',1.955
'0:45.412',1.955
'0:45.416',1.965
'0:45.420',1.970
'0:45.424',1.955
'0:45.428',1.965
'0:45.432',1.965
'0:45.436',1.965
'0:45.440',1.955
'0:45.444',1.970
'0:45.448',1.965
'0:45.452',1.950
'0:45.456',1.960
'0:45.460',1.970
'0:45.464',1.990
'0:45.468',1.970
'0:45.472',1.975
'0:45.476',1.970
'0:45.480',1.985
'0:45.484',1.995
'0:45.488',2.000
'0:45.492',2.005
'0:45.496',1.990
'0:45.500',1.985
'0:45.504',1.980
'0:45.508',1.980
'0:45.512',1.990
'0:45.516',1.995
'0:45.520',1.990
'0:45.524',1.980
'0:45.528',1.965
'0:45.532',1.980
'0:45.536',1.990
'0:45.540',1.980
'0:45.544',1.970
'0:45.548',1.970
'0:45.552',1.985
'0:45.556',1.990
'0:45.560',1.995
'0:45.564',2.020
'0:45.568',2.000
'0:45.572',2.000
'0:45.576',2.015
'0:45.580',2.020
'0:45.584',1.995
'0:45.588',1.995
'0:45.592',1.990
'0:45.596',1.985
'0:45.600',1.990
'0:45.604',1.995
'0:45.608',1.995
'0:45.612',1.995
'0:45.616',2.000
'0:45.620',2.020
'0:45.624',2.020
'0:45.628',2.010
'0:45.632',2.010
'0:45.636',2.010
'0:45.640',2.000
'0:45.644',1.995
'0:45.648',1.995
'0:45.652',2.000
'0:45.656',2.010
'0:45.660',2.000
'0:45.664',1.995
'0:45.668',1.990
'0:45.672',1.995
'0:45.676',1.995
'0:45.680',2.010
'0:45.684',2.025
'0:45.688',2.045
'0:45.692',2.030
'0:45.696',2.020
'0:45.700',2.020
'0:45.704',2.010
'0:45.708',2.000
'0:45.712',1.995
'0:45.716',2.000
'0:45.720',1.995
'0:45.724',1.990
'0:45.728',1.995
'0:45.732',2.005
'0:45.736',2.000
'0:45.740',2.015
'0:45.744',2.010
'0:45.748',2.005
'0:45.752',1.990
'0:45.756',1.995
'0:45.760',1.995
'0:45.764',1.995
'0:45.768',1.980
'0:45.772',1.980
'0:45.776',1.990
'0:45.780',1.980
'0:45.784',1.980
'0:45.788',1.980
'0:45.792',1.990
'0:45.796',1.970
'0:45.800',1.965
'0:45.804',1.955
'0:45.808',1.935
'0:45.812',1.970
'0:45.816',1.970
'0:45.820',1.965
'0:45.824',1.955
'0:45.828',1.955
'0:45.832',1.955
'0:45.836',1.965
'0:45.840',1.970
'0:45.844',1.955
'0:45.848',1.950
'0:45.852',1.930
'0:45.856',1.915
'0:45.860',1.925
'0:45.864',1.930
'0:45.868',1.925
'0:45.872',1.915
'0:45.876',1.930
'0:45.880',1.935
'0:45.884',1.930
'0:45.888',1.935
'0:45.892',1.950
'0:45.896',1.950
'0:45.900',1.930
'0:45.904',1.915
'0:45.908',1.930
'0:45.912',1.990
'0:45.916',2.050
'0:45.920',2.090
'0:45.924',2.130
'0:45.928',2.170
'0:45.932',2.185
'0:45.936',2.140
'0:45.940',2.140
'0:45.944',2.125
'0:45.948',2.085
'0:45.952',2.045
'0:45.956',1.990
'0:45.960',1.955
'0:45.964',1.955
'0:45.968',1.955
'0:45.972',1.935
'0:45.976',1.935
'0:45.980',1.915
'0:45.984',1.915
'0:45.988',1.915
'0:45.992',1.925
'0:45.996',1.930
'0:46.000',1.930
'0:46.004',1.920
'0:46.008',1.910
'0:46.012',1.920
'0:46.016',1.905
'0:46.020',1.900
'0:46.024',1.890
'0:46.028',1.900
'0:46.032',1.890
'0:46.036',1.865
'0:46.040',1.810
'0:46.044',1.710
'0:46.048',1.680
'0:46.052',1.715
'0:46.056',1.790
'0:46.060',1.885
'0:46.064',2.150
'0:46.068',2.570
'0:46.072',3.035
'0:46.076',3.455
'0:46.080',3.770
'0:46.084',3.845
'0:46.088',3.595
'0:46.092',3.090
'0:46.096',2.640
'0:46.100',2.245
'0:46.104',1.870
'0:46.108',1.580
'0:46.112',1.420
'0:46.116',1.390
'0:46.120',1.445
'0:46.124',1.485
'0:46.128',1.550
'0:46.132',1.615
'0:46.136',1.660
'0:46.140',1.690
'0:46.144',1.710
'0:46.148',1.710
'0:46.152',1.710
'0:46.156',1.740
'0:46.160',1.745
'0:46.164',1.765
'0:46.168',1.755
'0:46.172',1.755
'0:46.176',1.770
'0:46.180',1.790
'0:46.184',1.775
'0:46.188',1.780
'0:46.192',1.770
'0:46.196',1.765
'0:46.200',1.765
'0:46.204',1.775
'0:46.208',1.770
'0:46.212',1.780
'0:46.216',1.775
'0:46.220',1.775
'0:46.224',1.770
'0:46.228',1.770
'0:46.232',1.775
'0:46.236',1.780
'0:46.240',1.775
'0:46.244',1.775
'0:46.248',1.765
'0:46.252',1.745
'0:46.256',1.770
'0:46.260',1.755
'0:46.264',1.755
'0:46.268',1.745
'0:46.272',1.745
'0:46.276',1.760
'0:46.280',1.760
'0:46.284',1.775
'0:46.288',1.790
'0:46.292',1.790
'0:46.296',1.780
'0:46.300',1.775
'0:46.304',1.795
'0:46.308',1.810
'0:46.312',1.830
'0:46.316',1.840
'0:46.320',1.850
'0:46.324',1.860
'0:46.328',1.870
'0:46.332',1.870
'0:46.336',1.870
'0:46.340',1.890
'0:46.344',1.885
'0:46.348',1.890
'0:46.352',1.905
'0:46.356',1.935
'0:46.360',1.970
'0:46.364',2.000
'0:46.368',2.020
'0:46.372',2.050
'0:46.376',2.075
'0:46.380',2.110
'0:46.384',2.135
'0:46.388',2.155
'0:46.392',2.190
'0:46.396',2.220
'0:46.400',2.250
'0:46.404',2.285
'0:46.408',2.350
'0:46.412',2.385
'0:46.416',2.435
'0:46.420',2.475
'0:46.424',2.510
'0:46.428',2.525
'0:46.432',2.530
'0:46.436',2.540
'0:46.440',2.570
'0:46.444',2.570
'0:46.448',2.545
'0:46.452',2.510
'0:46.456',2.480
'0:46.460',2.430
'0:46.464',2.370
'0:46.468',2.330
'0:46.472',2.310
'0:46.476',2.270
'0:46.480',2.215
'0:46.484',2.185
'0:46.488',2.160
'0:46.492',2.110
'0:46.496',2.030
'0:46.500',1.980
'0:46.504',1.930
'0:46.508',1.890
'0:46.512',1.870
'0:46.516',1.840
'0:46.520',1.845
'0:46.524',1.840
'0:46.528',1.835
'0:46.532',1.820
'0:46.536',1.815
'0:46.540',1.810
'0:46.544',1.810
'0:46.548',1.810
'0:46.552',1.795
'0:46.556',1.810
'0:46.560',1.810
'0:46.564',1.795
'0:46.568',1.795
'0:46.572',1.800
'0:46.576',1.805
'0:46.580',1.800
'0:46.584',1.790
'0:46.588',1.775
'0:46.592',1.790
'0:46.596',1.790
'0:46.600',1.790
'0:46.604',1.795
'0:46.608',1.805
'0:46.612',1.795
'0:46.616',1.790
'0:46.620',1.775
'0:46.624',1.775
'0:46.628',1.790
'0:46.632',1.795
'0:46.636',1.810
'0:46.640',1.810
'0:46.644',1.795
'0:46.648',1.790
'0:46.652',1.790
'0:46.656',1.800
'0:46.660',1.825
'0:46.664',1.820
'0:46.668',1.820
'0:46.672',1.815
'0:46.676',1.810
'0:46.680',1.830
'0:46.684',1.845
'0:46.688',1.860
'0:46.692',1.850
'0:46.696',1.835
'0:46.700',1.850
'0:46.704',1.850
'0:46.708',1.865
'0:46.712',1.865
'0:46.716',1.845
'0:46.720',1.865
'0:46.724',1.870
'0:46.728',1.870
'0:46.732',1.860
'0:46.736',1.840
'0:46.740',1.845
'0:46.744',1.860
'0:46.748',1.860
'0:46.752',1.850
'0:46.756',1.840
'0:46.760',1.860
'0:46.764',1.870
'0:46.768',1.870
'0:46.772',1.860
'0:46.776',1.850
'0:46.780',1.860
'0:46.784',1.870
'0:46.788',1.880
'0:46.792',1.885
'0:46.796',1.885
'0:46.800',1.870
'0:46.804',1.870
'0:46.808',1.870
'0:46.812',1.870
'0:46.816',1.885
'0:46.820',1.900
'0:46.824',1.890
'0:46.828',1.890
'0:46.832',1.885
'0:46.836',1.910
'0:46.840',1.910
'0:46.844',1.905
'0:46.848',1.900
'0:46.852',1.915
'0:46.856',1.915
'0:46.860',1.910
'0:46.864',1.900
'0:46.868',1.900
'0:46.872',1.900
'0:46.876',1.890
'0:46.880',1.890
'0:46.884',1.905
'0:46.888',1.920
'0:46.892',1.915
'0:46.896',1.915
'0:46.900',1.925
'0:46.904',1.925
'0:46.908',1.940
'0:46.912',1.935
'0:46.916',1.940
'0:46.920',1.950
'0:46.924',1.955
'0:46.928',1.955
'0:46.932',1.955
'0:46.936',1.950
'0:46.940',1.930
'0:46.944',1.935
'0:46.948',1.925
'0:46.952',1.930
'0:46.956',1.930
'0:46.960',1.930
'0:46.964',1.930
'0:46.968',1.930
'0:46.972',1.935
'0:46.976',1.940
'0:46.980',1.950
'0:46.984',1.940
'0:46.988',1.945
'0:46.992',1.950
'0:46.996',1.950
'0:47.000',1.955
'0:47.004',1.955
'0:47.008',1.965
'0:47.012',1.980
'0:47.016',1.980
'0:47.020',1.955
'0:47.024',1.950
'0:47.028',1.965
'0:47.032',1.955
'0:47.036',1.970
'0:47.040',1.980
'0:47.044',1.980
'0:47.048',1.965
'0:47.052',1.965
'0:47.056',1.970
'0:47.060',1.970
'0:47.064',1.970
'0:47.068',1.970
'0:47.072',1.970
'0:47.076',1.970
'0:47.080',1.975
'0:47.084',1.980
'0:47.088',1.990
'0:47.092',2.030
'0:47.096',2.045
'0:47.100',2.030
'0:47.104',2.030
'0:47.108',2.045
'0:47.112',2.060
'0:47.116',2.070
'0:47.120',2.060
'0:47.124',2.065
'0:47.128',2.130
'0:47.132',2.205
'0:47.136',2.270
'0:47.140',2.315
'0:47.144',2.310
'0:47.148',2.250
'0:47.152',2.235
'0:47.156',2.200
'0:47.160',2.150
'0:47.164',2.140
'0:47.168',2.120
'0:47.172',2.085
'0:47.176',2.050
'0:47.180',2.030
'0:47.184',2.030
'0:47.188',2.030
'0:47.192',2.010
'0:47.196',2.000
'0:47.200',2.010
'0:47.204',2.025
'0:47.208',2.010
'0:47.212',2.020
'0:47.216',2.030
'0:47.220',2.020
'0:47.224',2.010
'0:47.228',2.015
'0:47.232',2.000
'0:47.236',2.000
'0:47.240',1.995
'0:47.244',2.010
'0:47.248',2.020
'0:47.252',2.010
'0:47.256',1.980
'0:47.260',1.930
'0:47.264',1.830
'0:47.268',1.820
'0:47.272',1.870
'0:47.276',1.950
'0:47.280',2.070
'0:47.284',2.370
'0:47.288',2.850
'0:47.292',3.330
'0:47.296',3.780
'0:47.300',4.050
'0:47.304',3.980
'0:47.308',3.505
'0:47.312',2.910
'0:47.316',2.450
'0:47.320',2.030
'0:47.324',1.735
'0:47.328',1.540
'0:47.332',1.490
'0:47.336',1.515
'0:47.340',1.595
'0:47.344',1.650
'0:47.348',1.725
'0:47.352',1.790
'0:47.356',1.810
'0:47.360',1.840
'0:47.364',1.860
'0:47.368',1.870
'0:47.372',1.870
'0:47.376',1.885
'0:47.380',1.890
'0:47.384',1.890
'0:47.388',1.900
'0:47.392',1.900
'0:47.396',1.905
'0:47.400',1.930
'0:47.404',1.950
'0:47.408',1.955
'0:47.412',1.955
'0:47.416',1.950
'0:47.420',1.935
'0:47.424',1.915
'0:47.428',1.905
'0:47.432',1.915
'0:47.436',1.920
'0:47.440',1.915
'0:47.444',1.930
'0:47.448',1.945
'0:47.452',1.940
'0:47.456',1.935
'0:47.460',1.950
'0:47.464',1.950
'0:47.468',1.950
'0:47.472',1.965
'0:47.476',1.970
'0:47.480',1.980
'0:47.484',1.990
'0:47.488',2.000
'0:47.492',2.010
'0:47.496',2.015
'0:47.500',1.995
'0:47.504',2.005
'0:47.508',2.000
'0:47.512',2.000
'0:47.516',2.025
'0:47.520',2.030
'0:47.524',2.030
'0:47.528',2.030
'0:47.532',2.030
'0:47.536',2.030
'0:47.540',2.050
'0:47.544',2.070
'0:47.548',2.085
'0:47.552',2.090
'0:47.556',2.115
'0:47.560',2.130
'0:47.564',2.150
'0:47.568',2.170
'0:47.572',2.190
'0:47.576',2.210
'0:47.580',2.250
'0:47.584',2.275
'0:47.588',2.300
'0:47.592',2.335
'0:47.596',2.410
'0:47.600',2.455
'0:47.604',2.470
'0:47.608',2.500
'0:47.612',2.555
'0:47.616',2.595
'0:47.620',2.635
'0:47.624',2.670
'0:47.628',2.730
'0:47.632',2.755
'0:47.636',2.790
'0:47.640',2.810
'0:47.644',2.820
'0:47.648',2.830
'0:47.652',2.800
'0:47.656',2.795
'0:47.660',2.810
'0:47.664',2.795
'0:47.668',2.770
'0:47.672',2.750
'0:47.676',2.700
'0:47.680',2.650
'0:47.684',2.590
'0:47.688',2.540
'0:47.692',2.505
'0:47.696',2.465
'0:47.700',2.430
'0:47.704',2.365
'0:47.708',2.300
'0:47.712',2.225
'0:47.716',2.160
'0:47.720',2.130
'0:47.724',2.130
'0:47.728',2.095
'0:47.732',2.075
'0:47.736',2.050
'0:47.740',2.045
'0:47.744',2.030
'0:47.748',2.030
'0:47.752',2.030
'0:47.756',2.045
'0:47.760',2.045
'0:47.764',2.030
'0:47.768',2.030
'0:47.772',2.050
'0:47.776',2.030
'0:47.780',2.020
'0:47.784',2.030
'0:47.788',2.010
'0:47.792',2.020
'0:47.796',2.020
'0:47.800',2.010
'0:47.804',2.030
'0:47.808',2.020
'0:47.812',2.030
'0:47.816',2.035
'0:47.820',2.035
'0:47.824',2.035
'0:47.828',2.020
'0:47.832',2.030
'0:47.836',2.030
'0:47.840',2.035
'0:47.844',2.030
'0:47.848',2.045
'0:47.852',2.045
'0:47.856',2.050
'0:47.860',2.045
'0:47.864',2.060
'0:47.868',2.085
'0:47.872',2.075
'0:47.876',2.075
'0:47.880',2.065
'0:47.884',2.075
'0:47.888',2.065
'0:47.892',2.065
'0:47.896',2.075
'0:47.900',2.090
'0:47.904',2.090
'0:47.908',2.085
'0:47.912',2.095
'0:47.916',2.115
'0:47.920',2.110
'0:47.924',2.110
'0:47.928',2.110
'0:47.932',2.115
'0:47.936',2.125
'0:47.940',2.130
'0:47.944',2.120
'0:47.948',2.130
'0:47.952',2.115
'0:47.956',2.110
'0:47.960',2.110
'0:47.964',2.090
'0:47.968',2.090
'0:47.972',2.130
'0:47.976',2.155
'0:47.980',2.155
'0:47.984',2.160
'0:47.988',2.185
'0:47.992',2.160
'0:47.996',2.155
'0:48.000',2.155
'0:48.004',2.155
'0:48.008',2.170
'0:48.012',2.170
'0:48.016',2.160
'0:48.020',2.195
'0:48.024',2.250
'0:48.028',2.220
'0:48.032',2.190
'0:48.036',2.185
'0:48.040',2.190
'0:48.044',2.170
'0:48.048',2.150
'0:48.052',2.155
'0:48.056',2.170
'0:48.060',2.210
'0:48.064',2.240
'0:48.068',2.205
'0:48.072',2.225
'0:48.076',2.245
'0:48.080',2.210
'0:48.084',2.190
'0:48.088',2.190
'0:48.092',2.190
'0:48.096',2.190
'0:48.100',2.205
'0:48.104',2.220
'0:48.108',2.160
'0:48.112',2.135
'0:48.116',2.175
'0:48.120',2.220
'0:48.124',2.205
'0:48.128',2.160
'0:48.132',2.160
'0:48.136',2.155
'0:48.140',2.155
'0:48.144',2.160
'0:48.148',2.190
'0:48.152',2.205
'0:48.156',2.190
'0:48.160',2.200
'0:48.164',2.205
'0:48.168',2.245
'0:48.172',2.220
'0:48.176',2.210
'0:48.180',2.210
'0:48.184',2.190
'0:48.188',2.175
'0:48.192',2.200
'0:48.196',2.205
'0:48.200',2.205
'0:48.204',2.190
'0:48.208',2.190
'0:48.212',2.210
'0:48.216',2.190
'0:48.220',2.230
'0:48.224',2.285
'0:48.228',2.300
'0:48.232',2.340
'0:48.236',2.320
'0:48.240',2.205
'0:48.244',2.170
'0:48.248',2.190
'0:48.252',2.205
'0:48.256',2.250
'0:48.260',2.255
'0:48.264',2.255
'0:48.268',2.250
'0:48.272',2.195
'0:48.276',2.165
'0:48.280',2.180
'0:48.284',2.210
'0:48.288',2.245
'0:48.292',2.265
'0:48.296',2.315
'0:48.300',2.380
'0:48.304',2.335
'0:48.308',2.290
'0:48.312',2.255
'0:48.316',2.280
'0:48.320',2.310
'0:48.324',2.330
'0:48.328',2.350
'0:48.332',2.395
'0:48.336',2.435
'0:48.340',2.445
'0:48.344',2.500
'0:48.348',2.510
'0:48.352',2.450
'0:48.356',2.405
'0:48.360',2.380
'0:48.364',2.430
'0:48.368',2.450
'0:48.372',2.430
'0:48.376',2.350
'0:48.380',2.320
'0:48.384',2.290
'0:48.388',2.235
'0:48.392',2.205
'0:48.396',2.190
'0:48.400',2.230
'0:48.404',2.210
'0:48.408',2.190
'0:48.412',2.140
'0:48.416',2.130
'0:48.420',2.170
'0:48.424',2.205
'0:48.428',2.160
'0:48.432',2.130
'0:48.436',2.160
'0:48.440',2.220
'0:48.444',2.210
'0:48.448',2.155
'0:48.452',2.120
'0:48.456',2.050
'0:48.460',2.050
'0:48.464',2.030
'0:48.468',1.940
'0:48.472',1.860
'0:48.476',1.900
'0:48.480',1.970
'0:48.484',2.110
'0:48.488',2.395
'0:48.492',2.845
'0:48.496',3.340
'0:48.500',3.710
'0:48.504',4.020
'0:48.508',4.080
'0:48.512',3.740
'0:48.516',3.070
'0:48.520',2.510
'0:48.524',2.005
'0:48.528',1.650
'0:48.532',1.445
'0:48.536',1.425
'0:48.540',1.480
'0:48.544',1.530
'0:48.548',1.670
'0:48.552',1.805
'0:48.556',1.870
'0:48.560',1.875
'0:48.564',1.890
'0:48.568',1.890
'0:48.572',1.870
'0:48.576',1.870
'0:48.580',1.980
'0:48.584',2.035
'0:48.588',2.025
'0:48.592',1.970
'0:48.596',1.965
'0:48.600',1.970
'0:48.604',2.030
'0:48.608',2.050
'0:48.612',2.000
'0:48.616',1.950
'0:48.620',1.960
'0:48.624',1.970
'0:48.628',1.995
'0:48.632',2.000
'0:48.636',1.990
'0:48.640',1.955
'0:48.644',1.970
'0:48.648',2.050
'0:48.652',2.065
'0:48.656',2.030
'0:48.660',2.030
'0:48.664',2.065
'0:48.668',2.045
'0:48.672',1.990
'0:48.676',1.970
'0:48.680',1.955
'0:48.684',2.030
'0:48.688',2.045
'0:48.692',2.045
'0:48.696',2.020
'0:48.700',1.995
'0:48.704',2.010
'0:48.708',2.030
'0:48.712',1.995
'0:48.716',2.000
'0:48.720',2.030
'0:48.724',2.030
'0:48.728',2.050
'0:48.732',2.090
'0:48.736',2.110
'0:48.740',2.115
'0:48.744',2.090
'0:48.748',2.120
'0:48.752',2.155
'0:48.756',2.170
'0:48.760',2.180
'0:48.764',2.155
'0:48.768',2.170
'0:48.772',2.250
'0:48.776',2.285
'0:48.780',2.340
'0:48.784',2.340
'0:48.788',2.340
'0:48.792',2.380
'0:48.796',2.365
'0:48.800',2.395
'0:48.804',2.415
'0:48.808',2.450
'0:48.812',2.510
'0:48.816',2.585
'0:48.820',2.635
'0:48.824',2.695
'0:48.828',2.685
'0:48.832',2.685
'0:48.836',2.760
'0:48.840',2.810
'0:48.844',2.925
'0:48.848',3.010
'0:48.852',2.985
'0:48.856',2.970
'0:48.860',3.045
'0:48.864',3.030
'0:48.868',2.930
'0:48.872',2.850
'0:48.876',2.795
'0:48.880',2.750
'0:48.884',2.705
'0:48.888',2.670
'0:48.892',2.640
'0:48.896',2.595
'0:48.900',2.530
'0:48.904',2.470
'0:48.908',2.445
'0:48.912',2.395
'0:48.916',2.315
'0:48.920',2.205
'0:48.924',2.130
'0:48.928',2.120
'0:48.932',2.105
'0:48.936',2.110
'0:48.940',2.155
'0:48.944',2.115
'0:48.948',2.090
'0:48.952',2.050
'0:48.956',1.990
'0:48.960',1.950
'0:48.964',1.970
'0:48.968',1.990
'0:48.972',1.990
'0:48.976',1.980
'0:48.980',1.965
'0:48.984',1.990
'0:48.988',1.970
'0:48.992',1.990
'0:48.996',1.955
'0:49.000',1.930
'0:49.004',1.930
'0:49.008',1.870
'0:49.012',1.870
'0:49.016',1.885
'0:49.020',1.895
'0:49.024',1.910
'0:49.028',1.955
'0:49.032',1.950
'0:49.036',1.920
'0:49.040',1.900
'0:49.044',1.940
'0:49.048',1.985
'0:49.052',1.940
'0:49.056',1.890
'0:49.060',1.920
'0:49.064',1.935
'0:49.068',1.950
'0:49.072',1.935
'0:49.076',1.930
'0:49.080',1.915
'0:49.084',1.900
'0:49.088',1.915
'0:49.092',1.965
