'Elapsed time','MLII'
'0:59.081',-0.675
'0:59.083',-0.675
'0:59.086',-0.675
'0:59.089',-0.680
'0:59.092',-0.690
'0:59.094',-0.685
'0:59.097',-0.670
'0:59.100',-0.660
'0:59.103',-0.650
'0:59.106',-0.640
'0:59.108',-0.625
'0:59.111',-0.620
'0:59.114',-0.620
'0:59.117',-0.630
'0:59.119',-0.630
'0:59.122',-0.635
'0:59.125',-0.630
'0:59.128',-0.630
'0:59.131',-0.620
'0:59.133',-0.605
'0:59.136',-0.590
'0:59.139',-0.575
'0:59.142',-0.565
'0:59.144',-0.565
'0:59.147',-0.580
'0:59.150',-0.590
'0:59.153',-0.610
'0:59.156',-0.625
'0:59.158',-0.625
'0:59.161',-0.640
'0:59.164',-0.640
'0:59.167',-0.645
'0:59.169',-0.650
'0:59.172',-0.665
'0:59.175',-0.675
'0:59.178',-0.680
'0:59.181',-0.705
'0:59.183',-0.710
'0:59.186',-0.740
'0:59.189',-0.750
'0:59.192',-0.760
'0:59.194',-0.770
'0:59.197',-0.790
'0:59.200',-0.780
'0:59.203',-0.770
'0:59.206',-0.770
'0:59.208',-0.760
'0:59.211',-0.760
'0:59.214',-0.765
'0:59.217',-0.765
'0:59.219',-0.775
'0:59.222',-0.785
'0:59.225',-0.790
'0:59.228',-0.785
'0:59.231',-0.785
'0:59.233',-0.780
'0:59.236',-0.780
'0:59.239',-0.785
'0:59.242',-0.765
'0:59.244',-0.760
'0:59.247',-0.765
'0:59.250',-0.765
'0:59.253',-0.780
'0:59.256',-0.790
'0:59.258',-0.785
'0:59.261',-0.780
'0:59.264',-0.790
'0:59.267',-0.760
'0:59.269',-0.725
'0:59.272',-0.670
'0:59.275',-0.580
'0:59.278',-0.475
'0:59.281',-0.360
'0:59.283',-0.220
'0:59.286',-0.070
'0:59.289',0.040
'0:59.292',0.085
'0:59.294',0.050
'0:59.297',-0.060
'0:59.300',-0.195
'0:59.303',-0.335
'0:59.306',-0.475
'0:59.308',-0.620
'0:59.311',-0.790
'0:59.314',-0.940
'0:59.317',-1.030
'0:59.319',-1.050
'0:59.322',-1.040
'0:59.325',-1.025
'0:59.328',-0.980
'0:59.331',-0.935
'0:59.333',-0.905
'0:59.336',-0.890
'0:59.339',-0.895
'0:59.342',-0.900
'0:59.344',-0.910
'0:59.347',-0.915
'0:59.350',-0.915
'0:59.353',-0.915
'0:59.356',-0.910
'0:59.358',-0.905
'0:59.361',-0.910
'0:59.364',-0.905
'0:59.367',-0.910
'0:59.369',-0.905
'0:59.372',-0.900
'0:59.375',-0.890
'0:59.378',-0.895
'0:59.381',-0.915
'0:59.383',-0.905
'0:59.386',-0.915
'0:59.389',-0.925
'0:59.392',-0.925
'0:59.394',-0.930
'0:59.397',-0.945
'0:59.400',-0.940
'0:59.403',-0.940
'0:59.406',-0.930
'0:59.408',-0.925
'0:59.411',-0.930
'0:59.414',-0.935
'0:59.417',-0.940
'0:59.419',-0.960
'0:59.422',-0.960
'0:59.425',-0.975
'0:59.428',-0.980
'0:59.431',-0.980
'0:59.433',-0.980
'0:59.436',-0.980
'0:59.439',-0.975
'0:59.442',-0.960
'0:59.444',-0.985
'0:59.447',-0.990
'0:59.450',-0.980
'0:59.453',-1.000
'0:59.456',-1.000
'0:59.458',-1.005
'0:59.461',-1.010
'0:59.464',-1.010
'0:59.467',-1.005
'0:59.469',-1.005
'0:59.472',-1.005
'0:59.475',-1.000
'0:59.478',-1.000
'0:59.481',-1.015
'0:59.483',-1.020
'0:59.486',-1.030
'0:59.489',-1.035
'0:59.492',-1.040
'0:59.494',-1.050
'0:59.497',-1.050
'0:59.500',-1.055
'0:59.503',-1.045
'0:59.506',-1.045
'0:59.508',-1.045
'0:59.511',-1.045
'0:59.514',-1.050
'0:59.517',-1.070
'0:59.519',-1.070
'0:59.522',-1.080
'0:59.525',-1.070
'0:59.528',-1.095
'0:59.531',-1.065
'0:59.533',-1.060
'0:59.536',-1.065
'0:59.539',-1.050
'0:59.542',-1.040
'0:59.544',-1.030
'0:59.547',-1.025
'0:59.550',-1.035
'0:59.553',-1.035
'0:59.556',-1.030
'0:59.558',-1.025
'0:59.561',-1.025
'0:59.564',-1.015
'0:59.567',-0.995
'0:59.569',-0.980
'0:59.572',-0.960
'0:59.575',-0.935
'0:59.578',-0.930
'0:59.581',-0.915
'0:59.583',-0.895
'0:59.586',-0.890
'0:59.589',-0.865
'0:59.592',-0.850
'0:59.594',-0.825
'0:59.597',-0.815
'0:59.600',-0.780
'0:59.603',-0.765
'0:59.606',-0.750
'0:59.608',-0.725
'0:59.611',-0.695
'0:59.614',-0.700
'0:59.617',-0.680
'0:59.619',-0.675
'0:59.622',-0.675
'0:59.625',-0.675
'0:59.628',-0.670
'0:59.631',-0.675
'0:59.633',-0.670
'0:59.636',-0.665
'0:59.639',-0.660
'0:59.642',-0.660
'0:59.644',-0.670
'0:59.647',-0.670
'0:59.650',-0.685
'0:59.653',-0.685
'0:59.656',-0.700
'0:59.658',-0.700
'0:59.661',-0.715
'0:59.664',-0.700
'0:59.667',-0.705
'0:59.669',-0.705
'0:59.672',-0.700
'0:59.675',-0.685
'0:59.678',-0.700
'0:59.681',-0.700
'0:59.683',-0.705
'0:59.686',-0.715
'0:59.689',-0.715
'0:59.692',-0.730
'0:59.694',-0.730
'0:59.697',-0.730
'0:59.700',-0.730
'0:59.703',-0.735
'0:59.706',-0.730
'0:59.708',-0.720
'0:59.711',-0.730
'0:59.714',-0.735
'0:59.717',-0.735
'0:59.719',-0.760
'0:59.722',-0.775
'0:59.725',-0.775
'0:59.728',-0.775
'0:59.731',-0.790
'0:59.733',-0.775
'0:59.736',-0.780
'0:59.739',-0.765
'0:59.742',-0.765
'0:59.744',-0.755
'0:59.747',-0.765
'0:59.750',-0.770
'0:59.753',-0.775
'0:59.756',-0.790
'0:59.758',-0.790
'0:59.761',-0.800
'0:59.764',-0.805
'0:59.767',-0.805
'0:59.769',-0.780
'0:59.772',-0.790
'0:59.775',-0.770
'0:59.778',-0.770
'0:59.781',-0.770
'0:59.783',-0.785
'0:59.786',-0.795
'0:59.789',-0.785
'0:59.792',-0.785
'0:59.794',-0.790
'0:59.797',-0.795
'0:59.800',-0.780
'0:59.803',-0.770
'0:59.806',-0.765
'0:59.808',-0.755
'0:59.811',-0.755
'0:59.814',-0.760
'0:59.817',-0.750
'0:59.819',-0.755
'0:59.822',-0.755
'0:59.825',-0.745
'0:59.828',-0.750
'0:59.831',-0.725
'0:59.833',-0.720
'0:59.836',-0.705
'0:59.839',-0.700
'0:59.842',-0.690
'0:59.844',-0.675
'0:59.847',-0.690
'0:59.850',-0.690
'0:59.853',-0.695
'0:59.856',-0.705
'0:59.858',-0.710
'0:59.861',-0.680
'0:59.864',-0.680
'0:59.867',-0.660
'0:59.869',-0.655
'0:59.872',-0.655
'0:59.875',-0.650
'0:59.878',-0.665
'0:59.881',-0.680
'0:59.883',-0.695
'0:59.886',-0.710
'0:59.889',-0.735
'0:59.892',-0.730
'0:59.894',-0.745
'0:59.897',-0.755
'0:59.900',-0.760
'0:59.903',-0.755
'0:59.906',-0.770
'0:59.908',-0.770
'0:59.911',-0.790
'0:59.914',-0.795
'0:59.917',-0.815
'0:59.919',-0.835
'0:59.922',-0.840
'0:59.925',-0.855
'0:59.928',-0.860
'0:59.931',-0.865
'0:59.933',-0.860
'0:59.936',-0.855
'0:59.939',-0.850
'0:59.942',-0.850
'0:59.944',-0.835
'0:59.947',-0.835
'0:59.950',-0.855
'0:59.953',-0.855
'0:59.956',-0.855
'0:59.958',-0.850
'0:59.961',-0.860
'0:59.964',-0.855
'0:59.967',-0.850
'0:59.969',-0.845
'0:59.972',-0.850
'0:59.975',-0.830
'0:59.978',-0.815
'0:59.981',-0.785
'0:59.983',-0.725
'0:59.986',-0.670
'0:59.989',-0.570
'0:59.992',-0.460
'0:59.994',-0.315
'0:59.997',-0.180
'1:00.000',-0.060
'1:00.003',0.005
'1:00.006',0.010
'1:00.008',-0.065
'1:00.011',-0.175
'1:00.014',-0.320
'1:00.017',-0.450
'1:00.019',-0.600
'1:00.022',-0.760
'1:00.025',-0.935
'1:00.028',-1.070
'1:00.031',-1.125
'1:00.033',-1.130
'1:00.036',-1.105
'1:00.039',-1.065
'1:00.042',-1.015
'1:00.044',-0.985
'1:00.047',-0.970
'1:00.050',-0.965
'1:00.053',-0.965
'1:00.056',-0.990
'1:00.058',-1.010
'1:00.061',-0.995
'1:00.064',-0.990
'1:00.067',-0.970
'1:00.069',-0.955
'1:00.072',-0.950
'1:00.075',-0.945
'1:00.078',-0.945
'1:00.081',-0.945
'1:00.083',-0.955
'1:00.086',-0.965
'1:00.089',-0.965
'1:00.092',-0.985
'1:00.094',-0.980
'1:00.097',-0.990
'1:00.100',-0.995
'1:00.103',-0.975
'1:00.106',-0.975
'1:00.108',-0.965
'1:00.111',-0.965
'1:00.114',-0.975
'1:00.117',-0.980
'1:00.119',-0.985
'1:00.122',-0.995
'1:00.125',-1.005
'1:00.128',-1.015
'1:00.131',-1.010
'1:00.133',-1.005
'1:00.136',-1.000
'1:00.139',-0.990
'1:00.142',-0.990
'1:00.144',-0.995
'1:00.147',-1.005
'1:00.150',-1.020
'1:00.153',-1.015
'1:00.156',-1.035
'1:00.158',-1.050
'1:00.161',-1.055
'1:00.164',-1.045
'1:00.167',-1.045
'1:00.169',-1.030
'1:00.172',-1.035
'1:00.175',-1.040
'1:00.178',-1.050
'1:00.181',-1.050
'1:00.183',-1.060
'1:00.186',-1.070
'1:00.189',-1.080
'1:00.192',-1.085
'1:00.194',-1.085
'1:00.197',-1.085
'1:00.200',-1.080
'1:00.203',-1.075
'1:00.206',-1.080
'1:00.208',-1.070
'1:00.211',-1.075
'1:00.214',-1.080
'1:00.217',-1.090
'1:00.219',-1.095
'1:00.222',-1.100
'1:00.225',-1.115
'1:00.228',-1.125
'1:00.231',-1.110
'1:00.233',-1.115
'1:00.236',-1.100
'1:00.239',-1.095
'1:00.242',-1.085
'1:00.244',-1.100
'1:00.247',-1.080
'1:00.250',-1.085
'1:00.253',-1.085
'1:00.256',-1.100
'1:00.258',-1.090
'1:00.261',-1.085
'1:00.264',-1.075
'1:00.267',-1.050
'1:00.269',-1.040
'1:00.272',-1.030
'1:00.275',-1.015
'1:00.278',-0.995
'1:00.281',-0.990
'1:00.283',-0.980
'1:00.286',-0.970
'1:00.289',-0.950
'1:00.292',-0.960
'1:00.294',-0.950
'1:00.297',-0.920
'1:00.300',-0.895
'1:00.303',-0.865
'1:00.306',-0.840
'1:00.308',-0.815
'1:00.311',-0.790
'1:00.314',-0.775
'1:00.317',-0.765
'1:00.319',-0.760
'1:00.322',-0.745
'1:00.325',-0.745
'1:00.328',-0.745
'1:00.331',-0.735
'1:00.333',-0.725
'1:00.336',-0.715
'1:00.339',-0.710
'1:00.342',-0.700
'1:00.344',-0.710
'1:00.347',-0.715
'1:00.350',-0.725
'1:00.353',-0.735
'1:00.356',-0.740
'1:00.358',-0.745
'1:00.361',-0.765
'1:00.364',-0.760
'1:00.367',-0.755
'1:00.369',-0.760
'1:00.372',-0.750
'1:00.375',-0.735
'1:00.378',-0.740
'1:00.381',-0.745
'1:00.383',-0.750
'1:00.386',-0.760
'1:00.389',-0.770
'1:00.392',-0.780
'1:00.394',-0.785
'1:00.397',-0.790
'1:00.400',-0.800
'1:00.403',-0.790
'1:00.406',-0.795
'1:00.408',-0.770
'1:00.411',-0.770
'1:00.414',-0.775
'1:00.417',-0.785
'1:00.419',-0.795
'1:00.422',-0.810
'1:00.425',-0.805
'1:00.428',-0.800
'1:00.431',-0.805
'1:00.433',-0.810
'1:00.436',-0.800
'1:00.439',-0.805
'1:00.442',-0.810
'1:00.444',-0.795
'1:00.447',-0.805
'1:00.450',-0.795
'1:00.453',-0.810
'1:00.456',-0.815
'1:00.458',-0.825
'1:00.461',-0.820
'1:00.464',-0.820
'1:00.467',-0.815
'1:00.469',-0.820
'1:00.472',-0.820
'1:00.475',-0.805
'1:00.478',-0.805
'1:00.481',-0.810
'1:00.483',-0.815
'1:00.486',-0.815
'1:00.489',-0.820
'1:00.492',-0.815
'1:00.494',-0.820
'1:00.497',-0.820
'1:00.500',-0.820
'1:00.503',-0.810
'1:00.506',-0.805
'1:00.508',-0.795
'1:00.511',-0.795
'1:00.514',-0.790
'1:00.517',-0.795
'1:00.519',-0.790
'1:00.522',-0.795
'1:00.525',-0.790
'1:00.528',-0.780
'1:00.531',-0.765
'1:00.533',-0.755
'1:00.536',-0.740
'1:00.539',-0.725
'1:00.542',-0.725
'1:00.544',-0.710
'1:00.547',-0.710
'1:00.550',-0.720
'1:00.553',-0.715
'1:00.556',-0.720
'1:00.558',-0.720
'1:00.561',-0.725
'1:00.564',-0.710
'1:00.567',-0.710
'1:00.569',-0.685
'1:00.572',-0.695
'1:00.575',-0.695
'1:00.578',-0.695
'1:00.581',-0.700
'1:00.583',-0.725
'1:00.586',-0.740
'1:00.589',-0.765
'1:00.592',-0.765
'1:00.594',-0.770
'1:00.597',-0.775
'1:00.600',-0.780
'1:00.603',-0.770
'1:00.606',-0.775
'1:00.608',-0.790
'1:00.611',-0.790
'1:00.614',-0.805
'1:00.617',-0.830
'1:00.619',-0.835
'1:00.622',-0.840
'1:00.625',-0.855
'1:00.628',-0.870
'1:00.631',-0.875
'1:00.633',-0.855
'1:00.636',-0.860
'1:00.639',-0.860
'1:00.642',-0.845
'1:00.644',-0.850
'1:00.647',-0.855
'1:00.650',-0.855
'1:00.653',-0.855
'1:00.656',-0.865
'1:00.658',-0.870
'1:00.661',-0.865
'1:00.664',-0.865
'1:00.667',-0.860
'1:00.669',-0.850
'1:00.672',-0.860
'1:00.675',-0.850
'1:00.678',-0.850
'1:00.681',-0.845
'1:00.683',-0.840
'1:00.686',-0.845
'1:00.689',-0.835
'1:00.692',-0.815
'1:00.694',-0.780
'1:00.697',-0.725
'1:00.700',-0.660
'1:00.703',-0.540
'1:00.706',-0.400
'1:00.708',-0.270
'1:00.711',-0.145
'1:00.714',-0.060
'1:00.717',-0.025
'1:00.719',-0.075
'1:00.722',-0.175
'1:00.725',-0.325
'1:00.728',-0.465
'1:00.731',-0.625
'1:00.733',-0.785
'1:00.736',-0.970
'1:00.739',-1.095
'1:00.742',-1.160
'1:00.744',-1.170
'1:00.747',-1.145
'1:00.750',-1.110
'1:00.753',-1.070
'1:00.756',-1.045
'1:00.758',-1.015
'1:00.761',-1.010
'1:00.764',-1.005
'1:00.767',-0.995
'1:00.769',-0.995
'1:00.772',-0.975
'1:00.775',-0.975
'1:00.778',-0.950
'1:00.781',-0.955
'1:00.783',-0.955
'1:00.786',-0.960
'1:00.789',-0.975
'1:00.792',-0.985
'1:00.794',-0.985
'1:00.797',-0.975
'1:00.800',-0.985
'1:00.803',-0.990
'1:00.806',-0.985
'1:00.808',-0.970
'1:00.811',-0.970
'1:00.814',-0.960
'1:00.817',-0.980
'1:00.819',-0.975
'1:00.822',-0.980
'1:00.825',-0.990
'1:00.828',-0.995
'1:00.831',-1.000
'1:00.833',-0.995
'1:00.836',-0.985
'1:00.839',-0.985
'1:00.842',-0.980
'1:00.844',-0.985
'1:00.847',-0.985
'1:00.850',-1.000
'1:00.853',-1.000
'1:00.856',-1.005
'1:00.858',-1.005
'1:00.861',-1.015
'1:00.864',-1.010
'1:00.867',-1.010
'1:00.869',-1.010
'1:00.872',-1.010
'1:00.875',-1.005
'1:00.878',-1.005
'1:00.881',-1.010
'1:00.883',-1.015
'1:00.886',-1.025
'1:00.889',-1.020
'1:00.892',-1.020
'1:00.894',-1.035
'1:00.897',-1.040
'1:00.900',-1.045
'1:00.903',-1.040
'1:00.906',-1.035
'1:00.908',-1.045
'1:00.911',-1.040
'1:00.914',-1.040
'1:00.917',-1.040
'1:00.919',-1.050
'1:00.922',-1.050
'1:00.925',-1.065
'1:00.928',-1.070
'1:00.931',-1.065
'1:00.933',-1.075
'1:00.936',-1.070
'1:00.939',-1.065
'1:00.942',-1.065
'1:00.944',-1.065
'1:00.947',-1.065
'1:00.950',-1.065
'1:00.953',-1.075
'1:00.956',-1.080
'1:00.958',-1.070
'1:00.961',-1.075
'1:00.964',-1.070
'1:00.967',-1.050
'1:00.969',-1.040
'1:00.972',-1.030
'1:00.975',-1.020
'1:00.978',-1.010
'1:00.981',-1.005
'1:00.983',-1.010
'1:00.986',-0.995
'1:00.989',-0.995
'1:00.992',-0.985
'1:00.994',-0.975
'1:00.997',-0.955
'1:01.000',-0.935
'1:01.003',-0.905
'1:01.006',-0.875
'1:01.008',-0.845
'1:01.011',-0.825
'1:01.014',-0.815
'1:01.017',-0.800
'1:01.019',-0.785
'1:01.022',-0.765
'1:01.025',-0.770
'1:01.028',-0.750
'1:01.031',-0.735
'1:01.033',-0.715
'1:01.036',-0.705
'1:01.039',-0.700
'1:01.042',-0.685
'1:01.044',-0.680
'1:01.047',-0.690
'1:01.050',-0.680
'1:01.053',-0.690
'1:01.056',-0.705
'1:01.058',-0.730
'1:01.061',-0.720
'1:01.064',-0.735
'1:01.067',-0.725
'1:01.069',-0.725
'1:01.072',-0.725
'1:01.075',-0.730
'1:01.078',-0.720
'1:01.081',-0.720
'1:01.083',-0.725
'1:01.086',-0.745
'1:01.089',-0.750
'1:01.092',-0.755
'1:01.094',-0.765
'1:01.097',-0.765
'1:01.100',-0.755
'1:01.103',-0.765
'1:01.106',-0.750
'1:01.108',-0.750
'1:01.111',-0.735
'1:01.114',-0.750
'1:01.117',-0.755
'1:01.119',-0.760
'1:01.122',-0.790
'1:01.125',-0.785
'1:01.128',-0.795
'1:01.131',-0.790
'1:01.133',-0.800
'1:01.136',-0.770
'1:01.139',-0.770
'1:01.142',-0.775
'1:01.144',-0.775
'1:01.147',-0.775
'1:01.150',-0.780
'1:01.153',-0.790
'1:01.156',-0.785
'1:01.158',-0.795
'1:01.161',-0.800
'1:01.164',-0.800
'1:01.167',-0.795
'1:01.169',-0.795
'1:01.172',-0.790
'1:01.175',-0.785
'1:01.178',-0.775
'1:01.181',-0.790
'1:01.183',-0.790
'1:01.186',-0.785
'1:01.189',-0.795
'1:01.192',-0.795
'1:01.194',-0.800
'1:01.197',-0.800
'1:01.200',-0.800
'1:01.203',-0.780
'1:01.206',-0.790
'1:01.208',-0.770
'1:01.211',-0.770
'1:01.214',-0.790
'1:01.217',-0.775
'1:01.219',-0.790
'1:01.222',-0.790
'1:01.225',-0.785
'1:01.228',-0.785
'1:01.231',-0.765
'1:01.233',-0.760
'1:01.236',-0.740
'1:01.239',-0.740
'1:01.242',-0.710
'1:01.244',-0.710
'1:01.247',-0.720
'1:01.250',-0.725
'1:01.253',-0.720
'1:01.256',-0.715
'1:01.258',-0.730
'1:01.261',-0.725
'1:01.264',-0.720
'1:01.267',-0.705
'1:01.269',-0.705
'1:01.272',-0.690
'1:01.275',-0.670
'1:01.278',-0.670
'1:01.281',-0.660
'1:01.283',-0.670
'1:01.286',-0.690
'1:01.289',-0.690
'1:01.292',-0.705
'1:01.294',-0.715
'1:01.297',-0.725
'1:01.300',-0.725
'1:01.303',-0.750
'1:01.306',-0.740
'1:01.308',-0.735
'1:01.311',-0.745
'1:01.314',-0.765
'1:01.317',-0.775
'1:01.319',-0.790
'1:01.322',-0.815
'1:01.325',-0.820
'1:01.328',-0.845
'1:01.331',-0.850
'1:01.333',-0.855
'1:01.336',-0.855
'1:01.339',-0.860
'1:01.342',-0.850
'1:01.344',-0.830
'1:01.347',-0.840
'1:01.350',-0.845
'1:01.353',-0.840
'1:01.356',-0.840
'1:01.358',-0.850
'1:01.361',-0.845
'1:01.364',-0.850
'1:01.367',-0.845
'1:01.369',-0.835
'1:01.372',-0.840
'1:01.375',-0.830
'1:01.378',-0.815
'1:01.381',-0.825
'1:01.383',-0.825
'1:01.386',-0.815
'1:01.389',-0.810
'1:01.392',-0.780
'1:01.394',-0.730
'1:01.397',-0.660
'1:01.400',-0.540
'1:01.403',-0.430
'1:01.406',-0.285
'1:01.408',-0.160
'1:01.411',-0.060
'1:01.414',-0.025
'1:01.417',-0.065
'1:01.419',-0.170
'1:01.422',-0.320
'1:01.425',-0.475
'1:01.428',-0.630
'1:01.431',-0.795
'1:01.433',-0.970
'1:01.436',-1.105
'1:01.439',-1.170
'1:01.442',-1.180
'1:01.444',-1.145
'1:01.447',-1.095
'1:01.450',-1.080
'1:01.453',-1.045
'1:01.456',-1.030
'1:01.458',-1.020
'1:01.461',-1.000
'1:01.464',-0.995
'1:01.467',-0.970
'1:01.469',-0.945
'1:01.472',-0.925
'1:01.475',-0.915
'1:01.478',-0.905
'1:01.481',-0.915
'1:01.483',-0.925
'1:01.486',-0.920
'1:01.489',-0.940
'1:01.492',-0.940
'1:01.494',-0.945
'1:01.497',-0.940
'1:01.500',-0.940
'1:01.503',-0.930
'1:01.506',-0.930
'1:01.508',-0.925
'1:01.511',-0.925
'1:01.514',-0.940
'1:01.517',-0.935
'1:01.519',-0.950
'1:01.522',-0.950
'1:01.525',-0.970
'1:01.528',-0.975
'1:01.531',-0.975
'1:01.533',-0.965
'1:01.536',-0.965
'1:01.539',-0.965
'1:01.542',-0.960
'1:01.544',-0.945
'1:01.547',-0.965
'1:01.550',-0.970
'1:01.553',-0.975
'1:01.556',-0.980
'1:01.558',-1.000
'1:01.561',-1.005
'1:01.564',-1.000
'1:01.567',-1.005
'1:01.569',-0.995
'1:01.572',-1.005
'1:01.575',-1.000
'1:01.578',-0.995
'1:01.581',-0.995
'1:01.583',-1.000
'1:01.586',-1.010
'1:01.589',-1.010
'1:01.592',-1.015
'1:01.594',-1.025
'1:01.597',-1.020
'1:01.600',-1.030
'1:01.603',-1.020
'1:01.606',-1.015
'1:01.608',-1.010
'1:01.611',-1.010
'1:01.614',-1.035
'1:01.617',-1.035
'1:01.619',-1.040
'1:01.622',-1.050
'1:01.625',-1.050
'1:01.628',-1.065
'1:01.631',-1.065
'1:01.633',-1.065
'1:01.636',-1.040
'1:01.639',-1.040
'1:01.642',-1.030
'1:01.644',-1.030
'1:01.647',-1.030
'1:01.650',-1.035
'1:01.653',-1.030
'1:01.656',-1.040
'1:01.658',-1.055
'1:01.661',-1.055
'1:01.664',-1.040
'1:01.667',-1.025
'1:01.669',-1.010
'1:01.672',-0.995
'1:01.675',-0.975
'1:01.678',-0.980
'1:01.681',-0.965
'1:01.683',-0.960
'1:01.686',-0.965
'1:01.689',-0.945
'1:01.692',-0.950
'1:01.694',-0.940
'1:01.697',-0.930
'1:01.700',-0.900
'1:01.703',-0.875
'1:01.706',-0.845
'1:01.708',-0.830
'1:01.711',-0.800
'1:01.714',-0.785
'1:01.717',-0.760
'1:01.719',-0.760
'1:01.722',-0.745
'1:01.725',-0.735
'1:01.728',-0.725
'1:01.731',-0.715
'1:01.733',-0.700
'1:01.736',-0.685
'1:01.739',-0.680
'1:01.742',-0.675
'1:01.744',-0.675
'1:01.747',-0.675
'1:01.750',-0.675
'1:01.753',-0.690
'1:01.756',-0.695
'1:01.758',-0.705
'1:01.761',-0.715
'1:01.764',-0.705
'1:01.767',-0.720
'1:01.769',-0.705
'1:01.772',-0.715
'1:01.775',-0.720
'1:01.778',-0.715
'1:01.781',-0.715
'1:01.783',-0.720
'1:01.786',-0.730
'1:01.789',-0.725
'1:01.792',-0.740
'1:01.794',-0.740
'1:01.797',-0.750
'1:01.800',-0.755
'1:01.803',-0.750
'1:01.806',-0.740
'1:01.808',-0.745
'1:01.811',-0.735
'1:01.814',-0.755
'1:01.817',-0.760
'1:01.819',-0.770
'1:01.822',-0.765
'1:01.825',-0.780
'1:01.828',-0.785
'1:01.831',-0.790
'1:01.833',-0.790
'1:01.836',-0.780
'1:01.839',-0.770
'1:01.842',-0.780
'1:01.844',-0.765
'1:01.847',-0.775
'1:01.850',-0.780
'1:01.853',-0.785
'1:01.856',-0.795
'1:01.858',-0.800
'1:01.861',-0.795
'1:01.864',-0.805
'1:01.867',-0.800
'1:01.869',-0.790
'1:01.872',-0.790
'1:01.875',-0.785
'1:01.878',-0.780
'1:01.881',-0.785
'1:01.883',-0.795
'1:01.886',-0.795
'1:01.889',-0.800
'1:01.892',-0.810
'1:01.894',-0.820
'1:01.897',-0.815
'1:01.900',-0.810
'1:01.903',-0.800
'1:01.906',-0.805
'1:01.908',-0.800
'1:01.911',-0.785
'1:01.914',-0.785
'1:01.917',-0.785
'1:01.919',-0.790
'1:01.922',-0.795
'1:01.925',-0.800
'1:01.928',-0.795
'1:01.931',-0.820
'1:01.933',-0.790
'1:01.936',-0.780
'1:01.939',-0.765
'1:01.942',-0.760
'1:01.944',-0.745
'1:01.947',-0.745
'1:01.950',-0.740
'1:01.953',-0.745
'1:01.956',-0.740
'1:01.958',-0.750
'1:01.961',-0.740
'1:01.964',-0.745
'1:01.967',-0.740
'1:01.969',-0.720
'1:01.972',-0.725
'1:01.975',-0.725
'1:01.978',-0.715
'1:01.981',-0.710
'1:01.983',-0.710
'1:01.986',-0.715
'1:01.989',-0.720
'1:01.992',-0.710
'1:01.994',-0.715
'1:01.997',-0.730
'1:02.000',-0.730
'1:02.003',-0.730
'1:02.006',-0.755
'1:02.008',-0.750
'1:02.011',-0.765
'1:02.014',-0.770
'1:02.017',-0.780
'1:02.019',-0.790
'1:02.022',-0.825
'1:02.025',-0.835
'1:02.028',-0.860
'1:02.031',-0.870
'1:02.033',-0.885
'1:02.036',-0.890
'1:02.039',-0.895
'1:02.042',-0.890
'1:02.044',-0.880
'1:02.047',-0.875
'1:02.050',-0.880
'1:02.053',-0.875
'1:02.056',-0.880
'1:02.058',-0.895
'1:02.061',-0.900
'1:02.064',-0.890
'1:02.067',-0.885
'1:02.069',-0.880
'1:02.072',-0.890
'1:02.075',-0.885
'1:02.078',-0.875
'1:02.081',-0.875
'1:02.083',-0.885
'1:02.086',-0.895
'1:02.089',-0.895
'1:02.092',-0.900
'1:02.094',-0.900
'1:02.097',-0.895
'1:02.100',-0.885
'1:02.103',-0.870
'1:02.106',-0.845
'1:02.108',-0.790
'1:02.111',-0.725
'1:02.114',-0.665
'1:02.117',-0.580
'1:02.119',-0.480
'1:02.122',-0.370
'1:02.125',-0.265
'1:02.128',-0.170
'1:02.131',-0.130
'1:02.133',-0.150
'1:02.136',-0.225
'1:02.139',-0.360
'1:02.142',-0.490
'1:02.144',-0.625
'1:02.147',-0.820
'1:02.150',-0.990
'1:02.153',-1.130
'1:02.156',-1.195
'1:02.158',-1.205
'1:02.161',-1.190
'1:02.164',-1.175
'1:02.167',-1.160
'1:02.169',-1.135
'1:02.172',-1.105
'1:02.175',-1.065
'1:02.178',-1.030
'1:02.181',-1.015
'1:02.183',-1.000
'1:02.186',-0.995
'1:02.189',-1.000
'1:02.192',-0.990
'1:02.194',-1.005
'1:02.197',-1.010
'1:02.200',-1.015
'1:02.203',-1.010
'1:02.206',-1.000
'1:02.208',-1.005
'1:02.211',-1.005
'1:02.214',-1.000
'1:02.217',-1.005
'1:02.219',-1.020
'1:02.222',-1.015
'1:02.225',-1.025
'1:02.228',-1.030
'1:02.231',-1.020
'1:02.233',-1.020
'1:02.236',-1.025
'1:02.239',-1.020
'1:02.242',-1.010
'1:02.244',-1.005
'1:02.247',-1.000
'1:02.250',-1.005
'1:02.253',-1.015
'1:02.256',-1.015
'1:02.258',-1.045
'1:02.261',-1.035
'1:02.264',-1.050
'1:02.267',-1.055
'1:02.269',-1.045
'1:02.272',-1.035
'1:02.275',-1.030
'1:02.278',-1.030
'1:02.281',-1.025
'1:02.283',-1.045
'1:02.286',-1.045
'1:02.289',-1.065
'1:02.292',-1.075
'1:02.294',-1.070
'1:02.297',-1.070
'1:02.300',-1.055
'1:02.303',-1.055
'1:02.306',-1.050
'1:02.308',-1.055
'1:02.311',-1.055
'1:02.314',-1.055
'1:02.317',-1.060
